run_id,week,signal_tf,entry_time,dir,entry_price,initial_sl,exit_time,exit_price,exit_comment,pnl,balance_after,volume,n_exits,swap_comm,risk_dollars,r_multiple,hold_minutes,final_sl_price,sl_moved,exit_kind,mode
cmpr3valB2_swing_2026-03-16__M15sig,2026-03-16,M15sig,2026-03-18 00:20:00,SELL,5005.934,5014.48,2026-03-18 01:03:40,5006.87,sl 5006.867,-5.62,5222.16,0.06,1,0.0,51.2759999999962,-0.1096029331461193,43.66666666666666,5006.867,True,sl,val_B2_trail_m15
cmpr3valB2_swing_2026-03-16__M15sig,2026-03-16,M15sig,2026-03-19 19:25:00,SELL,4644.067,4677.953,2026-03-19 22:12:33,4667.661,sl 4667.649,-23.59,5198.57,0.01,1,0.0,33.88600000000042,-0.6961577052469959,167.55,4667.649,True,sl,val_B2_trail_m15
cmpr3valB2_swing_2026-03-16__M15sig,2026-03-16,M15sig,2026-03-20 01:10:00,SELL,4666.897,4687.23,2026-03-20 01:34:21,4673.857,sl 4673.843,-13.92,5184.65,0.02,1,0.0,40.66599999999926,-0.3423006934539973,24.35,4673.843,True,sl,val_B2_trail_m15
cmpr3valB2_swing_2026-03-23__M15sig,2026-03-23,M15sig,2026-03-24 06:45:00,SELL,4377.649,4409.605,2026-03-24 07:00:20,4409.045,sl 4408.932,-31.4,4968.6,0.01,1,0.0,31.95599999999922,-0.982601076480184,15.333333333333334,4408.932,True,sl,val_B2_trail_m15
cmpr3valB2_swing_2026-03-23__M15sig,2026-03-23,M15sig,2026-03-25 09:50:00,BUY,4538.366,4522.32,2026-03-25 12:17:10,4564.753,sl 4564.760,79.16,5047.76,0.03,1,0.0,48.13800000000083,1.6444389048152943,147.16666666666666,4564.76,True,sl,val_B2_trail_m15
cmpr3valB2_swing_2026-03-23__M15sig,2026-03-23,M15sig,2026-03-26 13:50:00,SELL,4452.387,4468.126,2026-03-26 14:22:54,4466.224,sl 4465.958,-41.51,5006.25,0.03,1,0.0,47.21700000000146,-0.8791325158311353,32.9,4465.958,True,sl,val_B2_trail_m15
cmpr3valB2_swing_2026-03-23__M15sig,2026-03-23,M15sig,2026-03-27 10:55:00,BUY,4417.94,4405.855,2026-03-27 11:07:56,4405.804,sl 4405.855,-48.54,4957.71,0.04,1,0.0,48.34000000000015,-1.0041373603640846,12.933333333333334,4405.855,False,sl,val_B2_trail_m15
cmpr3valB2_swing_2026-03-30__M15sig,2026-03-30,M15sig,2026-03-30 06:10:00,SELL,4528.889,4541.387,2026-03-30 06:37:02,4541.49,sl 4541.387,-50.4,4949.6,0.04,1,0.0,49.99199999999837,-1.0081613058089622,27.03333333333333,4541.387,False,sl,val_B2_trail_m15
cmpr3valB2_swing_2026-03-30__M15sig,2026-03-30,M15sig,2026-03-30 22:05:00,BUY,4517.932,4495.322,2026-03-30 23:04:03,4500.924,sl 4501.061,-34.01,4915.59,0.02,1,0.0,45.21999999999935,-0.7521008403361453,59.05,4501.061,True,sl,val_B2_trail_m15
cmpr3valB2_swing_2026-03-30__M15sig,2026-03-30,M15sig,2026-03-31 05:15:00,BUY,4550.809,4539.896,2026-03-31 06:01:48,4561.117,sl 4561.152,41.23,4956.82,0.04,1,0.0,43.65200000000186,0.9445157152020124,46.8,4561.152,True,sl,val_B2_trail_m15
cmpr3valB2_swing_2026-03-30__M15sig,2026-03-30,M15sig,2026-04-01 05:10:00,BUY,4681.109,4660.957,2026-04-01 05:58:38,4688.275,sl 4688.311,14.33,4971.15,0.02,1,0.0,40.30400000000009,0.3555478364430322,48.63333333333333,4688.311,True,sl,val_B2_trail_m15
cmpr3valB2_swing_2026-04-06__M15sig,2026-04-06,M15sig,2026-04-06 15:20:00,BUY,4666.701,4650.17,2026-04-06 17:14:02,4650.138,sl 4650.170,-49.69,4950.31,0.03,1,0.0,49.59299999999985,-1.0019559211985594,114.03333333333332,4650.17,False,sl,val_B2_trail_m15
cmpr3valB2_swing_2026-04-06__M15sig,2026-04-06,M15sig,2026-04-07 08:15:00,SELL,4663.619,4671.239,2026-04-07 08:20:44,4671.301,sl 4671.239,-46.1,4904.21,0.06,1,0.0,45.71999999999935,-1.0083114610673811,5.733333333333333,4671.239,False,sl,val_B2_trail_m15
cmpr3valB2_swing_2026-04-06__M15sig,2026-04-06,M15sig,2026-04-07 13:45:00,BUY,4640.096,4629.273,2026-04-07 14:03:08,4629.15,sl 4629.273,-43.78,4860.43,0.04,1,0.0,43.29199999999764,-1.0112722904925249,18.133333333333333,4629.273,False,sl,val_B2_trail_m15
cmpr3valB2_swing_2026-04-06__M15sig,2026-04-06,M15sig,2026-04-09 02:40:00,SELL,4730.876,4737.733,2026-04-09 04:53:36,4724.985,sl 4724.791,41.23,4901.66,0.07,1,0.0,47.9989999999998,0.8589762286714341,133.6,4724.791,True,sl,val_B2_trail_m15
cmpr3valB2_swing_2026-04-06__M15sig,2026-04-06,M15sig,2026-04-10 02:15:00,BUY,4752.668,4744.681,2026-04-10 02:21:11,4744.628,sl 4744.681,-48.24,4853.42,0.06,1,0.0,47.92200000000048,-1.006635783147605,6.183333333333334,4744.681,False,sl,val_B2_trail_m15
cmpr3valB2_swing_2026-04-06__M15sig,2026-04-06,M15sig,2026-04-10 20:40:00,BUY,4750.26,4736.297,2026-04-10 20:57:59,4749.398,end of test,-2.59,4850.83,0.03,1,0.0,41.88900000000194,-0.0618300747212843,17.983333333333334,,False,end,val_B2_trail_m15
